transID,value
NONHSAT172765.1,-615.6
NONHSAT172766.1,-219.6
NONHSAT140999.2,-431.3
NONHSAT140989.2,-861.3
NONHSAT140990.2,-729.7
NONHSAT140978.2,-942
NONHSAT140979.2,-932.3
NONHSAT140980.2,-626.9
NONHSAT141019.2,-575.5
NONHSAT141020.2,-968.8
NONHSAT172763.1,-383.6
NONHSAT172764.1,-360.3
NONHSAT140971.2,-679.8
NONHSAT140972.2,-205.4
NONHSAT140973.2,-513.4
NONHSAT140974.2,-634.2
NONHSAT140975.2,-84.1
NONHSAT140976.2,-462
NONHSAT172762.1,-731.2
NONHSAT235893.1,-1136.4
NONHSAT235895.1,-462.5
NONHSAT140968.2,-131.6
NONHSAT236435.1,-133.3
NONHSAT140965.2,-158
NONHSAT140963.2,-107.5
NONHSAT172756.1,-234.7
NONHSAT172757.1,-492
NONHSAT172758.1,-430.5
NONHSAT172759.1,-387.5
NONHSAT172760.1,-296.4
NONHSAT140943.2,-104.4
NONHSAT140940.2,-639.3
NONHSAT140941.2,-612.4
NONHSAT140942.2,-143.6
NONHSAT236431.1,-823.8
NONHSAT172753.1,-92.8
NONHSAT140934.2,-210
NONHSAT140935.2,-122.1
NONHSAT140936.2,-131.4
NONHSAT172751.1,-130.1
NONHSAT172752.1,-55.8
NONHSAT173679.1,-294
NONHSAT140925.2,-516.1
NONHSAT140926.2,-99.5
NONHSAT140927.2,-196.3
NONHSAT140922.2,-120.7
NONHSAT140918.2,-52.4
NONHSAT140919.2,-62.9
NONHSAT140912.2,-86.5
NONHSAT140913.2,-87.8
NONHSAT140914.2,-77
NONHSAT172746.1,-171.6
NONHSAT140904.2,-214.5
NONHSAT140906.2,-147.7
NONHSAT140907.2,-159.9
NONHSAT173677.1,-418.2
NONHSAT140901.2,-401.6
NONHSAT140891.2,-125.7
NONHSAT140888.2,-218.8
NONHSAT236428.1,-217.2
NONHSAT236429.1,-358.5
NONHSAT140887.2,-264.9
NONHSAT140881.2,-339.6
NONHSAT140882.2,-116.3
NONHSAT140883.2,-62.7
NONHSAT140884.2,-167
NONHSAT173674.1,-579.9
NONHSAT140877.2,-64.5
NONHSAT140876.2,-264.4
NONHSAT140875.2,-250.8
NONHSAT172739.1,-362.6
NONHSAT172740.1,-921.9
NONHSAT235884.1,-62
NONHSAT235885.1,-906.9
NONHSAT235886.1,-336.6
NONHSAT235887.1,-277.7
NONHSAT235888.1,-137.8
NONHSAT235889.1,-327.5
NONHSAT140871.2,-189.3
NONHSAT140868.2,-111.2
NONHSAT140869.2,-128
NONHSAT140870.2,-138.4
NONHSAT173671.1,-121.6
NONHSAT236422.1,-952
NONHSAT236423.1,-125.1
NONHSAT236424.1,-107.3
NONHSAT236425.1,-249.6
NONHSAT140863.2,-311.2
NONHSAT140864.2,-153.1
NONHSAT235883.1,-234.2
NONHSAT140856.2,-729.4
NONHSAT140855.2,-104.3
NONHSAT172737.1,-57
NONHSAT235881.1,-151.8
NONHSAT235882.1,-978.8
NONHSAT140847.2,-251.7
NONHSAT140848.2,-210.6
NONHSAT140849.2,-197.9
NONHSAT140845.2,-230.9
NONHSAT140846.2,-191
NONHSAT140844.2,-522.9
NONHSAT140840.2,-180.1
NONHSAT140835.2,-108.8
NONHSAT140831.2,-498.1
NONHSAT140830.2,-231.1
NONHSAT140827.2,-174.1
NONHSAT140821.2,-439.5
NONHSAT172725.1,-262.3
NONHSAT172726.1,-379.7
NONHSAT172727.1,-534.7
NONHSAT140819.2,-184.7
NONHSAT140817.2,-225
NONHSAT140815.2,-239.2
NONHSAT140807.2,-672.7
NONHSAT140808.2,-701
NONHSAT140806.2,-716
NONHSAT140804.2,-97.6
NONHSAT235880.1,-81.5
NONHSAT140802.2,-251.1
NONHSAT140803.2,-1126.64
NONHSAT172714.1,-384
NONHSAT172715.1,-464
NONHSAT172716.1,-213.4
NONHSAT140801.2,-187.7
NONHSAT140792.2,-496.8
NONHSAT140789.2,-552.1
NONHSAT140783.2,-130.6
NONHSAT140784.2,-722.44
NONHSAT140776.2,-111.6
NONHSAT140774.2,-153.6
NONHSAT140771.2,-178.6
NONHSAT140768.2,-249.5
NONHSAT172709.1,-113
NONHSAT235873.1,-1403.6
NONHSAT235874.1,-447.6
NONHSAT140761.2,-167.2
NONHSAT140758.2,-128.2
NONHSAT172704.1,-41.6
NONHSAT173634.1,-427.3
NONHSAT140749.2,-127.5
NONHSAT140746.2,-722.6
NONHSAT140740.2,-138.3
NONHSAT140739.2,-179.7
NONHSAT140737.2,-148.7
NONHSAT140738.2,-169.2
NONHSAT140736.2,-792.4
NONHSAT140731.2,-693.7
NONHSAT140724.2,-499.7
NONHSAT140723.2,-184.6
NONHSAT140721.2,-186.4
NONHSAT140709.2,-196.7
NONHSAT140710.2,-70.2
NONHSAT140711.2,-223.7
NONHSAT140706.2,-150.8
NONHSAT140705.2,-150.8
NONHSAT172702.1,-217.1
NONHSAT140700.2,-169.4
NONHSAT140694.2,-152.8
NONHSAT140695.2,-165.4
NONHSAT140696.2,-98.3
NONHSAT140682.2,-1164.3
NONHSAT140676.2,-496.5
NONHSAT140686.2,-202.7
NONHSAT140687.2,-199.5
NONHSAT140688.2,-168
NONHSAT140689.2,-257.2
NONHSAT140690.2,-250.7
NONHSAT235864.1,-1037.3
NONHSAT235866.1,-246.9
NONHSAT235867.1,-145.8
NONHSAT235868.1,-213.3
NONHSAT235870.1,-95.41
NONHSAT140674.2,-296
NONHSAT140673.2,-126.9
NONHSAT140672.2,-180.8
NONHSAT140671.2,-88.2
NONHSAT140670.2,-540.45
NONHSAT140665.2,-252.5
NONHSAT140666.2,-104
NONHSAT140660.2,-147.8
NONHSAT140662.2,-1136.9
NONHSAT140663.2,-74.4
NONHSAT140664.2,-170.6
NONHSAT236407.1,-69.7
NONHSAT236408.1,-713.4
NONHSAT140659.2,-154.1
NONHSAT140657.2,-96.4
NONHSAT173619.1,-51.7
NONHSAT140656.2,-92.6
NONHSAT140654.2,-70.8
NONHSAT140655.2,-70.6
NONHSAT140653.2,-142.6
NONHSAT140645.2,-87.8
NONHSAT140642.2,-162.7
NONHSAT140640.2,-199
NONHSAT140644.2,-96
NONHSAT140649.2,-128.8
NONHSAT235855.1,-67
NONHSAT140639.2,-143.5
NONHSAT140637.2,-723.9
NONHSAT140635.2,-96.4
NONHSAT140629.2,-218
NONHSAT140630.2,-895.75
NONHSAT140631.2,-899.25
NONHSAT172681.1,-145
NONHSAT172682.1,-67.6
NONHSAT140626.2,-188.1
NONHSAT140625.2,-167.3
NONHSAT140624.2,-148.8
NONHSAT140623.2,-189.7
NONHSAT140621.2,-83.5
NONHSAT140622.2,-110.4
NONHSAT140620.2,-381.9
NONHSAT173608.1,-130.3
NONHSAT140615.2,-119.1
NONHSAT140614.2,-146.8
NONHSAT140612.2,-188.7
NONHSAT140611.2,-86.1
NONHSAT140605.2,-107.4
NONHSAT140604.2,-63
NONHSAT173606.1,-320.4
NONHSAT140602.2,-555.7
NONHSAT140601.2,-207.8
NONHSAT235852.1,-1253.2
NONHSAT235853.1,-1328.1
NONHSAT140592.2,-177.6
NONHSAT140593.2,-217.2
NONHSAT140594.2,-339.9
NONHSAT140595.2,-220.1
NONHSAT140596.2,-131.5
NONHSAT140597.2,-106.9
NONHSAT236402.1,-1662.2
NONHSAT236403.1,-93.6
NONHSAT140590.2,-327.6
NONHSAT140583.2,-1075.3
NONHSAT140581.2,-192.9
NONHSAT140580.2,-151.4
NONHSAT140577.2,-291.6
NONHSAT140578.2,-927.9
NONHSAT172671.1,-196.6
NONHSAT140568.2,-345.7
NONHSAT140554.2,-431.8
NONHSAT140555.2,-407.2
NONHSAT140557.2,-232.3
NONHSAT172664.1,-511.3
NONHSAT172665.1,-328.6
NONHSAT172666.1,-524.5
NONHSAT172667.1,-111.8
NONHSAT140550.2,-149.8
NONHSAT140544.2,-960.7
NONHSAT140543.2,-369.2
NONHSAT140542.2,-679
NONHSAT140540.2,-733.2
NONHSAT140541.2,-366.7
NONHSAT140531.2,-149.3
NONHSAT140532.2,-142
NONHSAT140524.2,-150.6
NONHSAT140521.2,-217.9
NONHSAT140522.2,-45.6
NONHSAT140520.2,-239.15
NONHSAT140518.2,-184
NONHSAT140517.2,-144.3
NONHSAT140516.2,-102.8
NONHSAT140515.2,-148.1
NONHSAT140513.2,-173.4
NONHSAT140510.2,-111.4
NONHSAT140511.2,-104.1
NONHSAT140508.2,-147.7
NONHSAT140505.2,-129
NONHSAT173592.1,-117.7
NONHSAT236396.1,-241.9
NONHSAT140498.2,-394.9
NONHSAT140497.2,-90.5
NONHSAT140501.2,-128.2
NONHSAT172661.1,-239.2
NONHSAT140495.2,-234
NONHSAT172658.1,-378.5
NONHSAT172660.1,-102.2
NONHSAT140494.2,-119.3
NONHSAT140493.2,-80.2
NONHSAT172654.1,-312.6
NONHSAT140486.2,-8.12
NONHSAT140485.2,-151
NONHSAT140477.2,-753.3
NONHSAT140476.2,-840.9
NONHSAT140474.2,-78.3
NONHSAT172652.1,-80
NONHSAT140473.2,-677.9
NONHSAT140472.2,-408.14
NONHSAT140468.2,-405.1
NONHSAT172651.1,-353.1
NONHSAT140463.2,-107.5
NONHSAT140462.2,-141.5
NONHSAT140452.2,-223.4
NONHSAT140451.2,-791
NONHSAT140445.2,-183
NONHSAT173584.1,-249.1
NONHSAT140442.2,-452.3
NONHSAT140440.2,-339.7
NONHSAT140439.2,-294.2
NONHSAT140436.2,-162.7
NONHSAT140417.2,-849.9
NONHSAT140418.2,-153.1
NONHSAT140420.2,-195.1
NONHSAT140422.2,-124.4
NONHSAT172632.1,-531
NONHSAT172633.1,-205.3
NONHSAT235832.1,-171.9
NONHSAT140408.2,-263.2
NONHSAT140401.2,-107.9
NONHSAT140391.2,-48.5
NONHSAT140389.2,-77.2
NONHSAT140386.2,-371.7
NONHSAT172625.1,-86.4
NONHSAT140384.2,-316.1
NONHSAT140385.2,-322.3
NONHSAT140388.2,-120
NONHSAT172623.1,-241.8
NONHSAT172624.1,-71.2
NONHSAT140381.2,-161.2
NONHSAT140380.2,-168.5
NONHSAT172616.1,-138.2
NONHSAT140378.2,-122.2
NONHSAT140379.2,-113.4
NONHSAT173575.1,-89.6
NONHSAT140377.2,-156.1
NONHSAT140373.2,-144.6
NONHSAT140369.2,-351.2
NONHSAT140368.2,-101.6
NONHSAT140364.2,-29.77
NONHSAT140365.2,-179.15
NONHSAT140363.2,-271.9
NONHSAT140359.2,-164.9
NONHSAT140360.2,-195.3
NONHSAT140356.2,-194.2
NONHSAT140348.2,-896.7
NONHSAT140350.2,-152.3
NONHSAT140351.2,-193.5
NONHSAT173569.1,-421.6
NONHSAT236378.1,-923.4
NONHSAT140347.2,-78.9
NONHSAT140344.2,-300.2
NONHSAT172604.1,-842.1
NONHSAT172605.1,-481.4
NONHSAT140343.2,-62.8
NONHSAT140341.2,-180.1
NONHSAT140333.2,-193.3
NONHSAT140338.2,-918
NONHSAT140312.2,-551.1
NONHSAT173563.1,-395.8
NONHSAT148170.2,-144
NONHSAT148167.2,-388.2
NONHSAT148168.2,-271
NONHSAT236374.1,-583.3
NONHSAT148163.2,-196.9
NONHSAT148164.2,-210.9
NONHSAT173561.1,-60.7
NONHSAT148161.2,-229.9
NONHSAT148156.2,-582.7
NONHSAT173560.1,-66.6
NONHSAT148155.2,-174.3
NONHSAT148153.2,-70.2
NONHSAT172591.1,-470.4
NONHSAT148122.2,-919
NONHSAT148121.2,-138.1
NONHSAT173555.1,-327.4
NONHSAT148119.2,-220.3
NONHSAT236362.1,-201.4
NONHSAT236365.1,-788.2
NONHSAT148114.2,-175.6
NONHSAT148115.2,-119.6
NONHSAT148100.2,-100
NONHSAT148101.2,-972.6
NONHSAT148102.2,-789.5
NONHSAT148103.2,-433.8
NONHSAT148104.2,-592.4
NONHSAT148105.2,-386.8
NONHSAT148106.2,-362
NONHSAT148107.2,-215.1
NONHSAT148108.2,-378.6
NONHSAT148109.2,-406.7
NONHSAT148110.2,-666.9
NONHSAT148111.2,-289.5
NONHSAT148112.2,-339
NONHSAT148113.2,-257.6
NONHSAT236358.1,-431.2
NONHSAT236359.1,-623.8
NONHSAT236360.1,-255.2
NONHSAT148097.2,-352.4
NONHSAT173551.1,-109.5
NONHSAT236355.1,-1207.5
NONHSAT236356.1,-273.9
NONHSAT148092.2,-74.6
NONHSAT148082.2,-1252.61
NONHSAT148083.2,-680.7
NONHSAT148084.2,-439.2
NONHSAT148086.2,-125.8
NONHSAT148076.2,-721.5
NONHSAT148065.2,-363
NONHSAT148062.2,-156.1
NONHSAT148059.2,-109.2
NONHSAT148058.2,-108.6
NONHSAT172583.1,-331.8
NONHSAT148057.2,-406.7
NONHSAT172584.1,-144.8
NONHSAT148056.2,-154.7
NONHSAT172582.1,-1183.9
NONHSAT148055.2,-173
NONHSAT235819.1,-278.1
NONHSAT148054.2,-202.3
NONHSAT148040.2,-137.27
NONHSAT148039.2,-337.1
NONHSAT148038.2,-204.9
NONHSAT148032.2,-215.6
NONHSAT148015.2,-890.5
NONHSAT148016.2,-278.7
NONHSAT148018.2,-67.2
NONHSAT147992.2,-208.5
NONHSAT172578.1,-324.8
NONHSAT235815.1,-89.1
NONHSAT147987.2,-108.9
NONHSAT236352.1,-874.8
NONHSAT147980.2,-246.6
NONHSAT236350.1,-128.4
NONHSAT236351.1,-705.4
NONHSAT147965.2,-614.09
NONHSAT147961.2,-438.3
NONHSAT147962.2,-298.3
NONHSAT147963.2,-320.2
NONHSAT147964.2,-185
NONHSAT147966.2,-215.9
NONHSAT147968.2,-681.7
NONHSAT147969.2,-488.6
NONHSAT147970.2,-428.8
NONHSAT147971.2,-310.9
NONHSAT147972.2,-240.9
NONHSAT147973.2,-298.5
NONHSAT147974.2,-207.7
NONHSAT147975.2,-227
NONHSAT147976.2,-319.5
NONHSAT147977.2,-204.7
NONHSAT173545.1,-438.2
NONHSAT236329.1,-365.8
NONHSAT236330.1,-230.3
NONHSAT236331.1,-283.6
NONHSAT236332.1,-593.9
NONHSAT236333.1,-703.9
NONHSAT236335.1,-330.3
NONHSAT236336.1,-1273.8
NONHSAT236337.1,-829.4
NONHSAT236339.1,-104.1
NONHSAT236340.1,-385.2
NONHSAT236342.1,-1541
NONHSAT236343.1,-426.3
NONHSAT236345.1,-1085.3
NONHSAT147959.2,-108.7
NONHSAT235808.1,-341.9
NONHSAT235809.1,-1113.8
NONHSAT147954.2,-416.4
NONHSAT147955.2,-304.2
NONHSAT173544.1,-384
NONHSAT236327.1,-445.4
NONHSAT147947.2,-214.9
NONHSAT172577.1,-341.5
NONHSAT147930.2,-409.9
NONHSAT147932.2,-339
NONHSAT147938.2,-276.1
NONHSAT147923.2,-340.9
NONHSAT147924.2,-461.9
NONHSAT147925.2,-204.2
NONHSAT147926.2,-296.7
NONHSAT147927.2,-672
NONHSAT147929.2,-231.2
NONHSAT147931.2,-712.6
NONHSAT147933.2,-293.49
NONHSAT147934.2,-789.69
NONHSAT147935.2,-140.5
NONHSAT147936.2,-182.3
NONHSAT147939.2,-341.4
NONHSAT147942.2,-297.1
NONHSAT147943.2,-429.2
NONHSAT147944.2,-156.9
NONHSAT147945.2,-241.7
NONHSAT147946.2,-432.1
NONHSAT173540.1,-864.5
NONHSAT173541.1,-106.4
NONHSAT173542.1,-589.2
NONHSAT236324.1,-426.24
NONHSAT236325.1,-186.09
NONHSAT147921.2,-1351.1
NONHSAT147913.2,-189.8
NONHSAT173539.1,-300.4
NONHSAT147909.2,-206.9
NONHSAT173538.1,-93.4
NONHSAT147908.2,-1295.9
NONHSAT172576.1,-433.5
NONHSAT235806.1,-474.2
NONHSAT235807.1,-1069.2
NONHSAT147907.2,-217.2
NONHSAT147897.2,-241.6
NONHSAT147896.2,-87.2
NONHSAT147894.2,-168.5
NONHSAT147889.2,-140.3
NONHSAT147884.2,-364.8
NONHSAT147885.2,-215.9
NONHSAT173531.1,-333
NONHSAT173532.1,-206.9
NONHSAT236316.1,-190
NONHSAT236317.1,-261.8
NONHSAT236318.1,-55.7
NONHSAT147883.2,-100.4
NONHSAT172566.1,-797.7
NONHSAT235796.1,-417.9
NONHSAT147868.2,-1599
NONHSAT172563.1,-393
NONHSAT172564.1,-433
NONHSAT172565.1,-694.5
NONHSAT147835.2,-610.2
NONHSAT147836.2,-116.8
NONHSAT147837.2,-507.3
NONHSAT147840.2,-376
NONHSAT147841.2,-224.5
NONHSAT173527.1,-308.6
NONHSAT173528.1,-279.6
NONHSAT236306.1,-496.4
NONHSAT236310.1,-418.7
NONHSAT236311.1,-1334.2
NONHSAT236312.1,-1130.9
NONHSAT236313.1,-496.7
NONHSAT147826.2,-140.9
NONHSAT172561.1,-312.6
NONHSAT147815.2,-193.4
NONHSAT147814.2,-684.9
NONHSAT147803.2,-939.7
NONHSAT147804.2,-172.6
NONHSAT147795.2,-762.8
NONHSAT147793.2,-76.5
NONHSAT147792.2,-92.1
NONHSAT052138.2,-689
NONHSAT147791.2,-142.9
NONHSAT052140.2,-193.4
NONHSAT052110.2,-299.9
NONHSAT052111.2,-299.9
NONHSAT052112.2,-216.5
NONHSAT052109.2,-102.2
NONHSAT173518.1,-184.6
NONHSAT052107.2,-336.4
NONHSAT052100.2,-129.8
NONHSAT052101.2,-100.3
NONHSAT052102.2,-548.5
NONHSAT052103.2,-190.3
NONHSAT052104.2,-127.3
NONHSAT052105.2,-112.3
NONHSAT052092.2,-195.1
NONHSAT052093.2,-355.3
NONHSAT235789.1,-1420.2
NONHSAT235790.1,-961
NONHSAT052083.2,-571.2
NONHSAT172552.1,-1229
NONHSAT052080.2,-256.4
NONHSAT052074.2,-91.3
NONHSAT172549.1,-163.1
NONHSAT173516.1,-116.6
NONHSAT236291.1,-1111.4
NONHSAT052062.2,-233.4
NONHSAT052061.2,-185.4
NONHSAT052057.2,-234.3
NONHSAT173515.1,-361.2
NONHSAT052054.2,-257.3
NONHSAT052055.2,-250.1
NONHSAT052056.2,-739.2
NONHSAT235786.1,-424.5
NONHSAT235787.1,-419
NONHSAT235788.1,-428.6
NONHSAT052043.2,-323
NONHSAT052042.2,-318.9
NONHSAT052040.2,-189.2
NONHSAT052037.2,-227.6
NONHSAT052038.2,-226.4
NONHSAT052033.2,-147.9
NONHSAT052034.2,-108.9
NONHSAT052035.2,-217.2
NONHSAT172545.1,-89.5
NONHSAT052032.2,-109.3
NONHSAT052027.2,-78.6
NONHSAT052024.2,-449.2
NONHSAT052021.2,-166.4
NONHSAT052020.2,-153.8
NONHSAT236286.1,-101.6
NONHSAT052018.2,-80.8
NONHSAT052013.2,-191.5
NONHSAT172542.1,-578.3
NONHSAT052006.2,-109.6
NONHSAT051999.2,-815.6
NONHSAT052000.2,-191.3
NONHSAT051997.2,-188.1
NONHSAT173511.1,-80.5
NONHSAT172538.1,-252
NONHSAT172540.1,-304.6
NONHSAT172537.1,-747.4
NONHSAT051987.2,-87.8
NONHSAT173508.1,-86.3
NONHSAT051984.2,-189.3
NONHSAT051983.2,-145.2
NONHSAT051978.2,-160.8
NONHSAT051974.2,-225.2
NONHSAT051967.2,-230.6
NONHSAT051966.2,-85.4
NONHSAT051965.2,-125.42
NONHSAT051961.2,-1208.1
NONHSAT051958.2,-629.6
NONHSAT051959.2,-557.7
NONHSAT051960.2,-117.5
NONHSAT051957.2,-850.6
NONHSAT172535.1,-1070.2
NONHSAT051956.2,-299.9
NONHSAT172534.1,-279.4
NONHSAT051950.2,-161.57
NONHSAT051945.2,-316.9
NONHSAT051944.2,-76.97
NONHSAT051941.2,-1124
NONHSAT051942.2,-1424.7
NONHSAT173505.1,-1022.1
NONHSAT051934.2,-1474.91
NONHSAT051932.2,-100.5
NONHSAT173503.1,-234.1
NONHSAT051928.2,-142.2
NONHSAT051927.2,-906.6
NONHSAT051923.2,-131
NONHSAT051922.2,-206.5
NONHSAT051921.2,-238.6
NONHSAT051919.2,-750.2
NONHSAT051920.2,-749.6
NONHSAT235768.1,-890.2
NONHSAT235769.1,-936.4
NONHSAT235770.1,-282
NONHSAT051918.2,-258.1
NONHSAT051912.2,-437.5
NONHSAT051911.2,-1227.4
NONHSAT051914.2,-222.4
NONHSAT051915.2,-145.6
NONHSAT051916.2,-190.8
NONHSAT051917.2,-454.6
NONHSAT236274.1,-388.7
NONHSAT236275.1,-938.54
NONHSAT051909.2,-215.1
NONHSAT051908.2,-612.1
NONHSAT051898.2,-1822.2
NONHSAT051899.2,-1644.9
NONHSAT051900.2,-151.8
NONHSAT051901.2,-1902.2
NONHSAT051902.2,-731.5
NONHSAT051903.2,-130.4
NONHSAT051904.2,-933.9
NONHSAT051905.2,-355.6
NONHSAT051906.2,-299.3
NONHSAT236270.1,-1481.4
NONHSAT236271.1,-1106.8
NONHSAT236272.1,-563.3
NONHSAT236273.1,-231.3
NONHSAT051895.2,-480.27
NONHSAT051896.2,-532.47
NONHSAT172527.1,-196.9
NONHSAT235760.1,-1224.2
NONHSAT235761.1,-58.5
NONHSAT235762.1,-136.9
NONHSAT235763.1,-335.1
NONHSAT051893.2,-123.7
NONHSAT051892.2,-91.3
NONHSAT051890.2,-379.3
NONHSAT051882.2,-196.2
NONHSAT051881.2,-510.4
NONHSAT051856.2,-929.1
NONHSAT051855.2,-185.4
NONHSAT051844.2,-1359.2
NONHSAT051845.2,-134.3
NONHSAT051832.2,-123.8
NONHSAT172522.1,-319
NONHSAT051829.2,-339.2
NONHSAT051830.2,-595.3
NONHSAT051821.2,-702
NONHSAT173492.1,-321.2
NONHSAT051820.2,-627
NONHSAT172517.1,-516.3
NONHSAT172518.1,-663.7
NONHSAT051814.2,-994.2
NONHSAT051815.2,-365.3
NONHSAT051816.2,-1575.4
NONHSAT173491.1,-169.2
NONHSAT236258.1,-1279.1
NONHSAT236259.1,-375.7
NONHSAT173490.1,-523.8
NONHSAT051797.2,-314
NONHSAT051796.2,-194.5
NONHSAT051795.2,-78.5
NONHSAT173489.1,-366.2
NONHSAT236255.1,-1795.5
NONHSAT236256.1,-985.4
NONHSAT051793.2,-574.1
NONHSAT172516.1,-193.6
NONHSAT051788.2,-254.8
NONHSAT172515.1,-866.8
NONHSAT051786.2,-268
NONHSAT051779.2,-1099.2
NONHSAT051774.2,-123.3
NONHSAT051775.2,-111.1
NONHSAT051776.2,-388.32
NONHSAT051773.2,-106.7
NONHSAT051772.2,-85.2
NONHSAT051770.2,-40.78
NONHSAT173483.1,-157
NONHSAT236251.1,-584.3
NONHSAT236252.1,-1467.5
NONHSAT051762.2,-719.5
NONHSAT051763.2,-695.8
NONHSAT051764.2,-415.49
NONHSAT051765.2,-159.3
NONHSAT051761.2,-185.8
NONHSAT051759.2,-81.2
NONHSAT051749.2,-142.6
NONHSAT051745.2,-341
NONHSAT051744.2,-139.9
NONHSAT051741.2,-235
NONHSAT051728.2,-417.8
NONHSAT051729.2,-413.3
NONHSAT051730.2,-370.5
NONHSAT051723.2,-328
NONHSAT051724.2,-1159.6
NONHSAT051725.2,-1034.5
NONHSAT051727.2,-548.4
NONHSAT051719.2,-575.8
NONHSAT051720.2,-580.9
NONHSAT051721.2,-502
NONHSAT051722.2,-203.7
NONHSAT051714.2,-588.1
NONHSAT051715.2,-527
NONHSAT051716.2,-595.1
NONHSAT051717.2,-102
NONHSAT051718.2,-213.6
NONHSAT051710.2,-264
NONHSAT051712.2,-309.6
NONHSAT140307.2,-104.8
NONHSAT051707.2,-149.7
NONHSAT051708.2,-237.8
NONHSAT051705.2,-396.4
NONHSAT051706.2,-207.3
NONHSAT051301.2,-457.5
NONHSAT051456.2,-92
NONHSAT171344.1,-149
NONHSAT235172.1,-76.7
NONHSAT051193.2,-1316.1
NONHSAT051194.2,-224.5
NONHSAT051195.2,-670.8
NONHSAT051196.2,-257.5
NONHSAT051190.2,-114.1
NONHSAT051187.2,-930.7
NONHSAT172070.1,-930.7
NONHSAT235739.1,-793.4
NONHSAT235740.1,-373.2
NONHSAT051185.2,-390.5
NONHSAT051182.2,-217.9
NONHSAT051168.2,-733.5
NONHSAT051169.2,-908.5
NONHSAT171340.1,-85.1
NONHSAT235165.1,-167.4
NONHSAT235166.1,-383.7
NONHSAT051155.2,-278.7
NONHSAT051153.2,-142.4
NONHSAT051154.2,-121.9
NONHSAT051156.2,-241.6
NONHSAT171339.1,-143.9
NONHSAT235158.1,-471.8
NONHSAT051152.2,-179.7
NONHSAT051150.2,-100.8
NONHSAT172064.1,-100.8
NONHSAT051146.2,-131.8
NONHSAT051147.2,-221.8
NONHSAT051148.2,-273.5
NONHSAT051126.2,-231.8
NONHSAT051127.2,-193.1
NONHSAT051128.2,-216
NONHSAT051129.2,-259.2
NONHSAT051131.2,-474.8
NONHSAT051132.2,-195.6
NONHSAT051133.2,-876.4
NONHSAT051135.2,-248.1
NONHSAT051136.2,-370.1
NONHSAT051137.2,-215.24
NONHSAT171336.1,-659.8
NONHSAT235155.1,-82.1
NONHSAT235156.1,-346.4
NONHSAT235157.1,-241.8
NONHSAT051123.2,-386.4
NONHSAT172061.1,-386.4
NONHSAT051119.2,-277.5
NONHSAT051122.2,-219.1
NONHSAT051124.2,-201
NONHSAT171334.1,-363
NONHSAT235150.1,-128.5
NONHSAT235151.1,-743.8
NONHSAT235154.1,-1206.3
NONHSAT051118.2,-353.2
NONHSAT051113.2,-476
NONHSAT051109.2,-179.7
NONHSAT051110.2,-119.8
NONHSAT051107.2,-173.8
NONHSAT172054.1,-76.5
NONHSAT051101.2,-100.1
NONHSAT171331.1,-133.7
NONHSAT235148.1,-939.4
NONHSAT235149.1,-889
NONHSAT051091.2,-1124
NONHSAT051092.2,-894.6
NONHSAT051094.2,-159.5
NONHSAT051097.2,-444
NONHSAT051099.2,-123.7
NONHSAT235728.1,-729.4
NONHSAT235729.1,-230
NONHSAT235730.1,-731.2
NONHSAT235731.1,-673.5
NONHSAT051090.2,-1088.64
NONHSAT051093.2,-644.2
NONHSAT051095.2,-250.9
NONHSAT051096.2,-477.2
NONHSAT051098.2,-588.9
NONHSAT051100.2,-505.2
NONHSAT171330.1,-144.5
NONHSAT051083.2,-596.4
NONHSAT051078.2,-814.4
NONHSAT051071.2,-261.2
NONHSAT051073.2,-66.9
NONHSAT051074.2,-128.2
NONHSAT051075.2,-69.4
NONHSAT051076.2,-174.8
NONHSAT171322.1,-179.6
NONHSAT171323.1,-184.1
NONHSAT171324.1,-835.6
NONHSAT171325.1,-165.1
NONHSAT171326.1,-114
NONHSAT171327.1,-50.2
NONHSAT171328.1,-275.7
NONHSAT171329.1,-252.6
NONHSAT235144.1,-127.4
NONHSAT050896.2,-288.8
NONHSAT050899.2,-88.3
NONHSAT050883.2,-1480.7
NONHSAT050884.2,-1274.4
NONHSAT050885.2,-1283.3
NONHSAT051044.2,-327.2
NONHSAT051050.2,-402.7
NONHSAT050876.2,-68.7
NONHSAT050871.2,-157.5
NONHSAT171312.1,-129.7
NONHSAT171313.1,-244.4
NONHSAT171314.1,-151
NONHSAT171315.1,-123.4
NONHSAT171317.1,-756
NONHSAT235140.1,-464.1
NONHSAT050868.2,-331.4
NONHSAT050865.2,-173.8
NONHSAT050858.2,-1394.1
NONHSAT050857.2,-746.2
NONHSAT050848.2,-54.3
NONHSAT050832.2,-769.8
NONHSAT050830.2,-1203.1
NONHSAT050822.2,-178.2
NONHSAT050826.2,-293.5
NONHSAT050827.2,-778.4
NONHSAT171307.1,-154
NONHSAT171308.1,-71.2
NONHSAT171309.1,-145.6
NONHSAT050799.2,-229.9
NONHSAT050828.2,-197.6
NONHSAT050829.2,-71.9
NONHSAT050782.2,-76.8
NONHSAT050780.2,-110.1
NONHSAT235714.1,-286.4
NONHSAT050774.2,-39.8
NONHSAT235700.1,-858.3
NONHSAT235701.1,-689
NONHSAT235702.1,-685.1
NONHSAT235703.1,-682.6
NONHSAT235704.1,-652.8
