lncRNA,score
RP11-619I22.1,0.448210063
RP11-506M12.1,0.448245797
RP11-326C3.11,0.44830122
NONHSAG043050,0.448411243
NONHSAG048419,0.448428313
NONHSAG003084,0.448435203
RP11-456K23.1,0.448446653
RP4-562J12.2,0.448454772
AC102953.6,0.448494593
NONHSAG053413,0.44854316
LYRM2,0.448546798
G3BP2,0.448599062
NONHSAG012859,0.448629135
CTD-2588J6.2,0.448657323
LPCAT4,0.448697027
NONHSAG007824,0.448777901
NONHSAG004971,0.448788414
GMFBP1,0.448828848
LINC00982,0.448856557
NONHSAG014662,0.448876366
NONHSAG037776,0.448901977
NONHSAG041586,0.44892179
RN7SL338P,0.448925954
RP11-362K14.5,0.449018893
NONHSAG026660,0.449023805
RP11-747D18.1,0.449030196
AC007383.3,0.449198024
RPI002_007062,0.44926353
FAM156B,0.449275682
NONHSAG031314,0.449284362
FKBP11,0.449308404
AP006621.5,0.449314085
AC010524.4,0.449356169
C6orf47-AS1,0.44939862
CTD-2020K17.4,0.449405409
NONHSAG016640,0.449412732
GS1-21A4.1,0.449434749
NONHSAG030429,0.449441946
NONHSAG050119,0.449443128
NONHSAG014119,0.449505165
CTD-2281E23.1,0.449526955
NONHSAG026543,0.449564828
RP11-423P10.2,0.44958389
LCN8,0.44960035
NONHSAG020510,0.449616682
RP11-530C5.1,0.449627788
NONHSAG028831,0.449642996
RPI002_007533,0.449670495
AC007163.6,0.44971608
RP11-816J6.3,0.449779536
RP11-544A12.8,0.449795462
SNAPIN,0.449804939
RP11-580I16.2,0.449817701
RP11-475I24.8,0.449831226
APBB1IP,0.449850865
CTD-2154I11.2,0.449865632
RP11-545I5.3,0.449953496
NONHSAG006857,0.449977547
AC006994.2,0.450029792
NONHSAG007790,0.450037902
RP11-343J3.2,0.450047554
NONHSAG040605,0.450048158
RP13-122B23.8,0.450063665
NONHSAG017134,0.450105709
ELN,0.450143909
RP11-329J18.2,0.450189942
RP11-547C5.2,0.450196371
NONHSAG039051,0.450220258
NONHSAG004738,0.450228153
PRKCA,0.450228831
IGF2-AS,0.450262609
CTD-2369P2.5,0.450263175
RP11-502I4.3,0.450297292
NFKBIA,0.450352824
NONHSAG008002,0.450424875
NONHSAG001562,0.450447492
NONHSAG010451,0.450526556
NONHSAG013062,0.450591885
AC091729.8,0.450640079
NONHSAG021721,0.45070425
HMGN2P17,0.450715473
AC023085.1,0.450716534
RP11-143I21.1,0.450728714
RPL37P23,0.450768075
C1orf35,0.450879228
NONHSAG028369,0.450882946
BAD,0.450925733
RAET1E-AS1,0.450927843
AC005009.2,0.450933027
ULK4P3,0.450954042
SNRPGP5,0.450968591
RP11-385F5.4,0.450969185
NONHSAG025570,0.451067363
KLHL7,0.45118066
NONHSAG042632,0.451183173
RP11-160H22.3,0.451185667
EMC9,0.451199199
C14orf93,0.451205074
NONHSAG006925,0.451234617
RP11-745O10.2,0.451269866
NONHSAG002001,0.451328742
CTB-22K21.2,0.451368238
AC007126.1,0.451381757
RP5-1052I5.1,0.451384133
NONHSAG010139,0.451393609
FGD5-AS1,0.451435297
NONHSAG030964,0.451449856
RP11-13E5.2,0.451473548
EWSR1,0.451476727
AP000442.4,0.451485382
NONHSAG029331,0.451501559
RP11-519G16.2,0.451507398
RP11-612A1.1,0.451522364
NONHSAG026751,0.451597867
FCF1P2,0.451626233
RP11-23O13.1,0.451638556
RP11-806L2.5,0.451712919
FMR1-IT1,0.451723613
RP11-325F22.3,0.451727015
ERVK3-1,0.451771705
RP11-522M21.2,0.451839483
AC004447.2,0.451844964
TPST1,0.451856124
SNRPGP2,0.451866916
BOK-AS1,0.451884014
RP11-252A24.3,0.451889139
DLX6-AS1,0.451921633
NONHSAG031169,0.451967103
AC005944.2,0.452022209
RP11-388M20.1,0.452057525
RP11-603J24.17,0.452225529
UPK1A-AS1,0.452247807
RP11-315H15.3,0.452257233
RP11-472N13.2,0.452258937
SAT1,0.452280466
VIM-AS1,0.452294499
RP11-74E22.3,0.452302006
LGALS8-AS1,0.452338484
RN7SL161P,0.452382401
RP11-1109M24.16,0.452392704
AC004019.13,0.452409476
RP11-27I1.4,0.452475895
FOXP1-IT1,0.45251099
NONHSAG027215,0.452536262
NTPCR,0.452586475
RP11-616M22.1,0.452590774
RP11-218M22.1,0.452599961
RPI002_003253,0.452630519
RP11-214C8.5,0.452649024
NONHSAG030081,0.452661613
NLGN4Y-AS1,0.452661658
BCL11A,0.452734974
RP11-1191J2.4,0.452753424
NONHSAG008624,0.452780282
RPI002_004349,0.452850047
NONHSAG022901,0.452860643
RN7SKP229,0.452914014
TACO1,0.452921202
RP11-410L14.2,0.452924937
NONHSAG016907,0.45303242
NONHSAG013990,0.453040423
RP11-304L19.2,0.453099828
NONHSAG017508,0.453121297
NONHSAG000851,0.45312627
NONHSAG039734,0.453131772
LINC00865,0.453145545
RPI002_000881,0.45316408
C9orf147,0.453174835
RP11-26O3.1,0.453211585
AC010880.1,0.453256888
NONHSAG038395,0.453257882
RP11-367H1.1,0.453349231
RN7SKP180,0.453352434
RP11-1110J8.1,0.453458374
NONHSAG055758,0.45348111
CTD-2623N2.11,0.45349448
ERICH1,0.453497053
RP11-56A10.1,0.453544637
NONHSAG037405,0.453704272
RPI002_004603,0.453758169
NONHSAG007462,0.453766569
RPI002_001642,0.453784232
NONHSAG006477,0.453789973
NONHSAG012715,0.453803804
NONHSAG044181,0.453813267
AC007036.5,0.453816761
NONHSAG000760,0.453832813
PPM1K,0.453874509
NONHSAG027694,0.453886234
RP11-62C3.6,0.453915027
TBCCD1,0.453919282
RP11-298I3.4,0.453926411
AC068580.5,0.454012877
NONHSAG055530,0.454017531
RP11-559M23.1,0.454045482
RP13-516M14.4,0.454047966
RP11-143J12.2,0.454050016
RP11-240L7.4,0.454095065
MTND6P12,0.45411785
RPI002_005884,0.454123815
NONHSAG004626,0.454150248
CTB-33G10.6,0.45420595
RP5-1029K10.2,0.454211787
NONHSAG053437,0.454262756
NONHSAG007865,0.454265183
RP11-440L14.1,0.454271149
NONHSAG020402,0.454274753
RPL35AP31,0.4542987
RP5-1121E10.2,0.454364017
MTND1P15,0.454368821
RP11-217B7.2,0.454395057
RPL36AP55,0.454495308
CTD-2014N11.1,0.454504782
NONHSAG018182,0.454506786
FCGRT,0.454537486
NONHSAG037197,0.454539114
RP11-365F18.3,0.454552419
RP11-273B20.1,0.454563695
MARK1,0.454659654
RP11-894P9.2,0.454676599
RP11-473M20.16,0.454697116
AC013269.1,0.454719912
NONHSAG051639,0.454735297
RP11-30K9.5,0.454781602
RP3-481A17.1,0.454804395
NONHSAG006681,0.454938081
RPI002_007077,0.454951256
NONHSAG011949,0.454978338
CTD-2547L16.3,0.454982355
NONHSAG032675,0.454994878
RP11-514D23.1,0.455008746
RP11-793I11.1,0.455014519
NONHSAG051920,0.455019786
NT5C,0.455107821
RP11-309M23.1,0.455135803
AP001172.3,0.455174412
RP3-467K16.2,0.45519532
CTD-2201G3.1,0.455199526
NONHSAG038454,0.4552497
NONHSAG010532,0.455257569
RPI002_007570,0.455271388
HOMEZ,0.455278792
NONHSAG049605,0.45529735
RP11-23F23.3,0.455297555
NONHSAG027687,0.45531025
AC006019.4,0.455330638
RP11-582J16.4,0.455344627
HCFC1R1,0.455358156
NONHSAG041757,0.455387129
NONHSAG006524,0.455538932
NONHSAG008760,0.455582756
NONHSAG015118,0.455644202
LINC00667,0.455673402
RP11-428K3.1,0.455695262
NONHSAG049467,0.455698228
AC141928.1,0.455701284
AC013429.4,0.455728839
CTD-3224K15.2,0.455745195
SLC25A5-AS1,0.455790397
RN7SKP94,0.455845852
NONHSAG055443,0.455851164
RP11-1055B8.6,0.45589342
MORF4L2P1,0.455914493
RP11-350N15.4,0.45597058
NONHSAG042862,0.455979997
RP11-624C23.1,0.456012738
RAB3GAP2,0.456038295
NONHSAG032580,0.456145339
RP11-701H24.3,0.45618953
RPI002_004533,0.456210737
RP11-483I13.5,0.456305555
CTD-3099C6.7,0.456313086
RPI002_000972,0.456321665
TJP2,0.456325608
RP4-753M9.1,0.456359385
RBM28,0.456385818
RBM11,0.456402801
NONHSAG030640,0.456448009
ANAPC11,0.456494642
RPL34P1,0.456514074
NONHSAG031370,0.456579477
RP11-326I11.1,0.456602522
NONHSAG005240,0.456703016
RP11-277P12.20,0.456749889
AC091633.3,0.45675031
NONHSAG012572,0.456772545
NONHSAG005418,0.456791532
AC106782.20,0.456851843
NONHSAG033113,0.456887696
NONHSAG002013,0.45690637
NONHSAG039551,0.456973469
RPS18,0.457007163
IGF1,0.457122975
RP11-102N12.3,0.457168348
NONHSAG050256,0.457171708
RP11-218C23.1,0.457173086
NONHSAG001665,0.457201062
NONHSAG021201,0.4572223
NONHSAG004518,0.457270863
RP11-679B19.2,0.457316727
SLC25A22,0.457338011
RP11-773H22.4,0.45735569
CTC-203F4.2,0.457369076
RP1-180M12.1,0.457409826
RPI002_003834,0.457416316
AC018866.1,0.457421259
C17orf104,0.457538652
NONHSAG000125,0.457579446
NONHSAG048826,0.457582314
HOXB-AS4,0.457591126
RPI002_003020,0.45759242
RP11-781D11.1,0.457596146
NONHSAG015862,0.457597704
NONHSAG021073,0.457599487
CTD-2228K2.5,0.457639758
RUVBL1-AS1,0.457646497
CTD-2651B20.5,0.457684668
AC079807.3,0.457705747
NONHSAG054194,0.457719067
RP3-445N2.1,0.457722405
GUK1,0.457729696
KB-1732A1.1,0.457786528
L34079.4,0.457823341
RPI002_001882,0.457823681
RP11-478B9.1,0.457825335
AMZ2,0.457861686
AC140912.1,0.457903469
NONHSAG024296,0.457905351
NONHSAG010659,0.457906258
NONHSAG021746,0.457919772
NONHSAG015709,0.457969977
NONHSAG010283,0.458011734
NONHSAG048339,0.458016184
RP5-940J5.6,0.45802708
DNM1P35,0.458030207
NONHSAG006546,0.458065068
RP11-783K16.5,0.458098689
CTA-714B7.5,0.458109925
RPS27AP1,0.458115825
NONHSAG001887,0.458152514
NONHSAG016229,0.458178302
NONHSAG030263,0.458221417
RP11-114H21.2,0.458248365
RP3-503A6.2,0.458379238
RN7SL396P,0.458381294
AC010620.1,0.458446884
DBI,0.458448397
RP1-168L15.5,0.458459203
PET100,0.458537922
NONHSAG025843,0.458565135
RP11-324H6.5,0.458565293
NDP-AS1,0.458578657
NONHSAG021690,0.45860215
NONHSAG003821,0.458635732
NONHSAG045146,0.458667246
NONHSAG044233,0.458698385
RP11-315I20.1,0.458704778
HMGA1P6,0.458712355
CTC-525D6.1,0.458729672
NONHSAG018259,0.458756699
RP11-676J12.6,0.458761651
RP11-856M7.1,0.458784503
GOLGA8M,0.458829963
RNASEK-C17orf49,0.458837721
AC092667.2,0.458858875
HOXC-AS3,0.458875617
NONHSAG041008,0.45891705
RP11-40G16.1,0.458932519
ERVH48-1,0.458968543
UBE2V1P3,0.458976511
RN7SL711P,0.458985787
NONHSAG000696,0.459031965
NONHSAG015167,0.459058743
RPI002_003761,0.459061138
NONHSAG004617,0.459092838
RN7SKP137,0.459118516
NONHSAG053829,0.459196706
RAB30-AS1,0.459197648
HNRNPFP1,0.459208935
EIF4G1,0.459263806
RP11-545D19.1,0.459264617
RP11-277L2.4,0.459283692
FAM90A2P,0.459283969
CTC-499J9.1,0.459414461
RP11-495P10.5,0.459461347
AP000253.1,0.459468419
NONHSAG022042,0.459477793
RPS10,0.459482988
RPI002_004881,0.45949934
RP1-29C18.10,0.459585702
NONHSAG009395,0.459717165
RP11-528I4.2,0.459717969
NONHSAG006055,0.459749081
RP13-30A9.1,0.459797749
CCDC60,0.459799885
RNASEH1,0.459853932
RN7SKP95,0.459858747
NONHSAG003562,0.45991062
ERCC5,0.459935763
RP6-201G10.2,0.459959962
NONHSAG013126,0.45996067
RP11-532F6.5,0.459973011
RPI002_003585,0.459975214
NONHSAG004277,0.46001053
LA16c-313D11.10,0.460054829
NONHSAG040732,0.46008907
NONHSAG046938,0.460097669
RPL21P104,0.460186325
AL512652.1,0.46024724
RP11-498C9.12,0.460263965
BIRC3,0.460271731
XXbac-B135H6.15,0.460284191
CAMK2N1,0.460396542
AC073869.2,0.460411016
AC007128.1,0.460447458
RP4-594A5.1,0.460447458
RP1-274L7.3,0.460454338
SEC63,0.460636487
NONHSAG031396,0.46063871
AP001462.6,0.460703862
SRRM2-AS1,0.460713055
NONHSAG021421,0.46075252
NONHSAG016949,0.460813961
NONHSAG041971,0.460850939
RP4-800J21.3,0.460853971
TNRC6C-AS1,0.460864479
RP11-489E7.1,0.460903023
ST7-OT4,0.46090781
HCFC1-AS1,0.460946412
RP11-700E23.1,0.460973828
NONHSAG042566,0.461002329
MRPS6P2,0.461012595
RP11-213G2.2,0.461041754
RP11-37L2.1,0.461080901
RPI002_005124,0.461130011
RP11-265N6.2,0.461219974
NONHSAG024210,0.461235552
SH2B1,0.461345151
AC106786.1,0.461350659
NONHSAG053884,0.461375255
RP11-340I6.8,0.461417231
NONHSAG033948,0.461435325
NONHSAG014781,0.461436667
RP11-196G18.3,0.461454754
RP11-401F2.3,0.46151266
RP11-104L21.2,0.461555995
AC079248.1,0.461564153
NONHSAG047420,0.461881345
NONHSAG038612,0.461962114
NONHSAG013330,0.461982529
RP11-697M17.2,0.462159778
RP11-154H12.2,0.462172176
NONHSAG004174,0.462176095
AC091729.7,0.462180333
RP1-120G22.11,0.462188381
RP5-1119D9.4,0.462214183
AC007000.12,0.462240418
RP11-415L24.1,0.462261581
RP11-325N19.3,0.462292328
RP4-684O24.5,0.462305095
AC005786.5,0.462318834
CTD-2336O2.1,0.462322051
DEFB108P2,0.462326202
RP11-369C8.1,0.462365763
NONHSAG011293,0.462415178
RP11-718O11.1,0.462458269
PLEKHA1,0.462476139
NONHSAG054802,0.462489335
NONHSAG018981,0.462490465
NONHSAG026250,0.462493441
RPI002_002332,0.462506421
ISG20L2,0.462531622
NONHSAG019976,0.462570647
NONHSAG037953,0.462663859
NONHSAG042578,0.462723723
NONHSAG047791,0.462765255
RP11-760D2.5,0.46277729
NONHSAG004176,0.462818464
NEFHP1,0.462839395
CTD-2293H3.2,0.462870148
NONHSAG026361,0.46290849
FAM195A,0.462913382
CTD-2521M24.8,0.462919777
HYDIN2,0.462942478
RP11-318E3.9,0.462947748
CTD-2545H1.2,0.462984286
NONHSAG021363,0.463043795
NONHSAG028017,0.463069847
NONHSAG013309,0.463070916
NONHSAG014894,0.463097217
RAP2C,0.463192167
RP11-860B13.1,0.463260633
RP11-412D9.4,0.463284419
NONHSAG021627,0.463335573
AP000769.7,0.463384265
RP11-566K11.7,0.463398405
NONHSAG006053,0.463421528
NONHSAG023890,0.463432132
RP11-710C12.1,0.463453352
DNAJB4,0.463466481
NONHSAG044168,0.463479367
AC074183.4,0.463518363
CTB-35F21.4,0.463538838
RP11-303E16.7,0.463540803
RP13-30A9.2,0.463554312
NONHSAG049502,0.463554549
SPATA6L,0.463618755
CTD-2377D24.4,0.463647605
CTD-2006O16.2,0.463666908
RP11-774O3.3,0.463678961
NONHSAG003081,0.463780276
NONHSAG037343,0.463824359
NONHSAG054303,0.46382536
NONHSAG000483,0.463935248
RP11-20L24.1,0.463954853
IZUMO4,0.463956932
HMGB3P18,0.463959153
NONHSAG031601,0.463970897
RP11-331H13.1,0.464043065
AC004837.4,0.464058256
RP13-270P17.2,0.464271724
AC034243.1,0.464348239
SSSCA1-AS1,0.464364482
AC002465.2,0.464404284
RPI002_004361,0.464421543
RP11-655M14.4,0.46446315
NONHSAG044015,0.464488041
AC004980.7,0.464513557
NONHSAG031963,0.464517019
SALL4P6,0.46451716
NONHSAG042569,0.464522807
NONHSAG044791,0.464546457
TPT1,0.464559101
NONHSAG043149,0.464609528
RP5-1007M22.2,0.46461355
RP11-686D22.4,0.464623707
SUMO2P6,0.464636691
RP5-1148A21.3,0.464757518
RP11-58B2.1,0.46479052
PSG1,0.464807151
RP11-815J4.1,0.464820404
EMC4,0.464859504
NONHSAG026615,0.46493756
CTD-2314G24.2,0.464987037
RP11-124N2.1,0.465037009
NONHSAG018379,0.465051851
RP11-956J14.1,0.465068778
RP11-10O17.1,0.465085656
CTC-503J8.6,0.46508882
NARG2,0.465176257
RP11-383J24.5,0.465211009
AC011899.10,0.465233868
NONHSAG037533,0.46523589
AC147651.4,0.465243358
RPI002_002047,0.46534578
NONHSAG023020,0.465348453
RP11-342M3.5,0.465351877
NONHSAG028322,0.465406876
AC098820.2,0.465422145
CTD-2144E22.6,0.465463301
AC078883.4,0.465521524
ADAMTSL5,0.465576621
FASTK,0.465579139
NONHSAG026962,0.465600999
RP11-619A14.2,0.465602351
NONHSAG000474,0.465605608
NONHSAG047200,0.465652329
NONHSAG054801,0.465667371
POLR2J4,0.465683686
NONHSAG040291,0.465714828
NONHSAG028076,0.465748133
CTC-360G5.9,0.465775415
SLC25A15P3,0.465807399
RP11-21L23.3,0.465864045
HCG15,0.465893724
RP1-8B22.2,0.465905716
NONHSAG041773,0.46593785
ERVK13-1,0.465960438
CTD-2026G6.3,0.46596592
RPL36P16,0.466127406
UBE2V2P2,0.466164657
NONHSAG014609,0.466189584
NONHSAG023482,0.466243963
RPI002_007687,0.46627214
CTC-550B14.1,0.466303451
NONHSAG006016,0.466395
CTD-2587H24.5,0.466462805
RN7SL832P,0.466490835
NONHSAG043576,0.466549192
RP11-475J5.5,0.466558892
RP11-277A4.4,0.466566601
CTA-989H11.1,0.466604215
DHRS12,0.466674969
NONHSAG048871,0.466684235
IKBKG,0.466711415
NONHSAG052623,0.466754554
RP11-696N14.1,0.466838412
CTC-265F19.3,0.466847437
EI24,0.466910558
NONHSAG039274,0.466928991
RP11-634B7.4,0.46693143
NONHSAG008647,0.467000135
NONHSAG054716,0.467011013
RP11-232D9.3,0.467035895
RP11-328J6.1,0.467065516
NONHSAG008242,0.467075767
PDCD6,0.467081457
NONHSAG050433,0.467132869
BANF1P4,0.467144822
NONHSAG042843,0.467144895
GNAS-AS1,0.467183081
RP11-805J14.3,0.467257581
CTC-265F19.1,0.467280415
NONHSAG009884,0.467308161
NONHSAG043027,0.46732942
NONHSAG015864,0.467379407
NONHSAG050076,0.46740359
CD40,0.467417444
NONHSAG032810,0.467473482
RP4-781K5.6,0.467508266
RP11-547D24.1,0.467525598
RP11-452J6.2,0.467583789
NONHSAG049155,0.467590119
SSTR5-AS1,0.467617186
NONHSAG029010,0.467679368
CTD-2298J14.2,0.46769558
RP11-206M11.7,0.467772146
AL513327.1,0.467773738
RP5-988G15.1,0.467777358
RP11-643M14.1,0.467817445
NONHSAG019941,0.467824647
NONHSAG025811,0.467842162
LINC00839,0.467843154
NONHSAG033092,0.467864264
NONHSAG047977,0.46791706
TMA7,0.467966576
COX5B,0.467995011
MORF4L2-AS1,0.468016394
NONHSAG020176,0.468068293
NONHSAG037570,0.468080683
NONHSAG009782,0.46810886
NONHSAG000878,0.468180642
AL590762.6,0.468220367
NONHSAG009799,0.468243496
RP11-395C17.1,0.468290194
NONHSAG025411,0.468398957
RP11-159F24.3,0.468404943
LIAS,0.468420051
RP11-129O7.2,0.46844606
NONHSAG002557,0.468449164
NONHSAG053967,0.468506253
HNF4G,0.468507113
CTC-228N24.3,0.468557548
NONHSAG001403,0.468562672
RP11-341N2.1,0.468619679
RP11-533N14.3,0.468670477
NONHSAG003677,0.468695007
NONHSAG031078,0.468713473
CTD-2410N18.3,0.468860924
NCRUPAR,0.468980584
NONHSAG048937,0.46899376
CTB-50L17.16,0.469002393
NONHSAG039489,0.469009096
AC004257.1,0.469099029
NOP14-AS1,0.469112532
RP11-304L19.1,0.469240604
GTF2B,0.469255756
NONHSAG023774,0.469264263
RP11-495P10.4,0.469285256
NONHSAG019385,0.46929976
NONHSAG028721,0.46930049
NONHSAG051718,0.469315819
RP11-768G7.3,0.469406627
NPIPB4,0.469416157
RP11-510H23.1,0.469421199
NONHSAG047915,0.46944556
NONHSAG000049,0.46946615
NONHSAG001406,0.469471421
RP11-259G18.1,0.469531173
NONHSAG053025,0.46956265
C16orf95,0.469572191
NONHSAG033250,0.469582892
RPI002_006859,0.469669357
ARHGAP31-AS1,0.469688362
RP11-355B11.2,0.469689308
HAS2-AS1,0.46970283
NONHSAG005708,0.469738243
DNAJB6,0.469748132
CTC-573M9.1,0.469763716
CTC-273B12.10,0.469826579
RP11-351A11.1,0.469952843
RP11-292F22.7,0.469955188
NONHSAG053689,0.470016985
RP11-484K9.4,0.470055286
WTAPP1,0.470069429
TFDP2,0.470189739
CTD-2562J15.4,0.470250801
C4orf46,0.470304741
NONHSAG052108,0.47037881
RP11-680L20.1,0.470418371
CTC-235G5.3,0.470441206
RPI002_003229,0.470445321
CTD-2368P22.1,0.470490087
NONHSAG049247,0.470576075
NONHSAG037306,0.470599483
RP11-297N6.4,0.470622591
AC009232.2,0.470635161
NONHSAG003715,0.470666771
RP11-452K12.4,0.470691045
CHL1-AS2,0.470705367
PTBP1,0.470781763
NONHSAG039241,0.470788973
RP11-268P4.4,0.470864992
NONHSAG024318,0.470891598
AC007879.1,0.470899647
CTD-2089N3.1,0.471082337
RPI002_002728,0.471109378
NONHSAG043274,0.471138134
CTD-2184C24.2,0.471163722
RP11-666A1.5,0.471166271
NONHSAG034485,0.471189071
NONHSAG036467,0.471234225
NONHSAG023063,0.471301194
FAM201B,0.471312888
RP11-776A13.1,0.471441599
NONHSAG016965,0.471441879
PI4K2B,0.471509706
EIF4B,0.471511102
NONHSAG003243,0.471517295
RN7SKP230,0.471525243
NONHSAG021879,0.471536014
NONHSAG016496,0.471544668
NONHSAG026526,0.4715583
RP11-399E6.1,0.471591585
NONHSAG054826,0.471610064
RP11-314A20.2,0.471612657
NONHSAG030516,0.471659978
HMGN2P24,0.471699602
RP11-363N22.2,0.471720995
AC005523.3,0.471735853
PTBP2,0.471770533
RP11-791G16.2,0.471794552
RP11-674N23.1,0.471817674
NONHSAG017007,0.471844963
RP11-397O4.1,0.471871913
ELMOD1,0.471987764
NONHSAG049356,0.472063826
NONHSAG031131,0.47210619
NONHSAG001541,0.472123947
STON1-GTF2A1L,0.472322103
NONHSAG020409,0.472339275
NONHSAG021732,0.472388613
NONHSAG006641,0.472395345
YPEL3,0.472501315
LOC284801,0.472505774
RP11-439A17.9,0.472613962
RP11-140L24.3,0.472645305
NONHSAG054120,0.472678913
SLC9B1P2,0.472687611
BHLHE40,0.472688438
NONHSAG047483,0.472695713
ZNF518A,0.472722621
RP13-395E19.3,0.472739844
NONHSAG037206,0.472803606
MIR940,0.472820412
BX255923.3,0.47295795
AF196970.3,0.473012019
HMGN2P38,0.473013769
RP11-356C4.3,0.473056482
HDAC4,0.473156167
NONHSAG049522,0.473261884
NONHSAG020715,0.473264972
RP11-194N12.2,0.473278262
RPI001_140880,0.473305766
RP5-933K21.2,0.473349546
NONHSAG012900,0.473352984
NONHSAG040735,0.473375177
NONHSAG021616,0.473420139
LINC00319,0.473435312
NONHSAG038262,0.473481317
RPI002_006136,0.47367535
NONHSAG015266,0.473684833
RP11-54O7.14,0.473696352
CMC2,0.47379493
NONHSAG007071,0.473801211
NONHSAG050900,0.473878843
CTD-2089N3.3,0.473895411
NONHSAG031386,0.474032893
RP11-159D12.9,0.474143774
NONHSAG040969,0.474171469
RP11-108K3.3,0.474206912
NONHSAG034726,0.474219514
AC021016.6,0.474272286
RP11-600F24.7,0.474285771
NONHSAG008412,0.474307171
NONHSAG015637,0.474341716
AC004980.11,0.474360407
RP11-460C6.1,0.474368489
NONHSAG042612,0.4744138
AC007255.7,0.474430212
NONHSAG020905,0.474451419
RPL36AP26,0.474491126
RP11-708J19.1,0.474587956
TOMM20,0.474624348
LINC00324,0.474682385
NONHSAG029586,0.474712193
RP5-1142A6.2,0.474771551
RP11-313F23.5,0.474803704
E4F1,0.474816302
RPI002_003094,0.47486133
RPI002_000804,0.474914452
RP11-989E6.10,0.474935663
RP11-432M8.6,0.475078858
HDAC11-AS1,0.475103119
ZBTB7B,0.475114944
AC099754.1,0.475120731
NONHSAG050601,0.475164915
RP11-483F11.7,0.475203758
NONHSAG036952,0.475291641
RP11-632K20.7,0.475318119
RP11-847H18.2,0.475329915
RP11-271C24.2,0.475421445
NONHSAG000312,0.475431047
RP11-697E22.1,0.475474131
NONHSAG025691,0.475499003
LL0XNC01-116E7.2,0.475500199
RPI002_006963,0.475569225
NONHSAG047978,0.475602315
RP11-77K12.5,0.475616619
NONHSAG015379,0.475621896
CREBRF,0.475642259
NONHSAG046848,0.475742081
RP11-462G12.4,0.475753562
NONHSAG019266,0.475804578
RP11-104G3.2,0.475827727
AC115115.3,0.475963841
CTD-3064H18.4,0.475999485
NONHSAG005139,0.476067364
NONHSAG031059,0.47607684
RP11-196G11.2,0.476131972
HSPE1,0.476189908
NDRG1,0.476190854
RP11-46F15.2,0.476217373
AC139099.5,0.476252156
NONHSAG004768,0.47625404
ILF3-AS1,0.476267422
NONHSAG018697,0.476317286
MFN2,0.476337142
NONHSAG039552,0.476353091
RP11-102M11.1,0.476378513
NONHSAG027485,0.476556997
RP11-74C1.4,0.476666723
NONHSAG041454,0.476742266
NONHSAG011921,0.476818902
AC142528.1,0.476835003
NONHSAG007853,0.476886247
RP11-723C11.2,0.476945997
FGF12-AS2,0.477005984
FGF12-AS3,0.477005984
ST3GAL1,0.477026434
NONHSAG035476,0.477089395
NONHSAG004985,0.477101882
RP11-457I16.2,0.477104225
RP11-474P2.2,0.477152025
RP11-442N24__B.1,0.477213261
DEF6,0.477267074
C16orf13,0.477308013
LINC00461,0.477423963
RP11-572O17.1,0.477425918
AC007389.3,0.477485295
SOCS5P5,0.477508235
RP3-462D8.2,0.477548335
RANGRF,0.477573265
SIAH2-AS1,0.477630578
RP11-355I22.6,0.477631814
NONHSAG022904,0.477651448
CTD-3074O7.2,0.477677015
RPI002_004156,0.477689975
RPL21P10,0.477703731
NONHSAG054597,0.477704362
AC147651.3,0.477704685
AHSA2,0.477712682
RP1-1J6.2,0.477716329
RP11-214N9.1,0.477814716
NONHSAG044782,0.478038722
RP11-379F4.4,0.478068712
NONHSAG028600,0.478078313
AC002117.1,0.478126933
VSIG10,0.47816301
NONHSAG022968,0.478211325
KB-1562D12.1,0.478222175
AC079135.1,0.478299648
NONHSAG002603,0.47831414
RP11-98L12.2,0.478360711
FANCG,0.478368015
NONHSAG025726,0.478405121
PPIAP6,0.47841872
RP11-686G8.2,0.478442914
NONHSAG045256,0.478515147
NONHSAG023600,0.478633116
BVES-AS1,0.478647052
RP11-127I20.7,0.478793272
RPI002_003499,0.478845536
GFAP,0.4789323
NONHSAG034098,0.478951933
NONHSAG049124,0.478974527
CTC-444N24.13,0.479157855
AC092657.2,0.479157996
NONHSAG026672,0.479174364
RPI002_007082,0.47925732
RP11-238I10.1,0.479273298
RP11-88H12.2,0.479286747
RP11-122K13.12,0.479384196
NONHSAG054585,0.479397662
RP11-537A6.9,0.479465644
NONHSAG049104,0.479465977
RP11-39K24.7,0.479535885
RN7SKP143,0.479555437
TSR1,0.479565267
SLC7A7,0.47959308
RP11-932O9.7,0.479608353
