lncRNA,score,rank
NONMMUG043758,0.204028206,22587
NONMMUG024643,0.203949392,22588
Gm20446,0.203938612,22589
NONMMUG000819,0.203898578,22590
NONMMUG040649,0.203894229,22591
NONMMUG019035,0.203874854,22592
RPI002_009084,0.203873164,22593
NONMMUG042033,0.203837173,22594
Gm15562,0.203772337,22595
NONMMUG010218,0.203751771,22596
NONMMUG038268,0.203702894,22597
NONMMUG012511,0.203689988,22598
AU040972,0.203618789,22599
NONMMUG043762,0.203613959,22600
Gm14618,0.203612398,22601
NONMMUG005838,0.203586121,22602
NONMMUG013963,0.203545327,22603
Gm24062,0.203509653,22604
NONMMUG037829,0.203470417,22605
NONMMUG013924,0.20344222,22606
NONMMUG043334,0.203436994,22607
NONMMUG031859,0.203393299,22608
NONMMUG008443,0.203355399,22609
NONMMUG036402,0.203340984,22610
NONMMUG004629,0.203337616,22611
NONMMUG003341,0.20333334,22612
1700010J16Rik,0.203218557,22613
NONMMUG023560,0.203215497,22614
NONMMUG045764,0.203214586,22615
Gm11228,0.203196962,22616
NONMMUG016737,0.203188683,22617
NONMMUG009427,0.203163476,22618
NONMMUG038540,0.203156188,22619
Gm15333,0.203154987,22620
Gm15665,0.203144346,22621
NONMMUG045355,0.203143276,22622
NONMMUG005039,0.203126862,22623
NONMMUG020208,0.203086807,22624
NONMMUG015049,0.203082695,22625
Gm15868,0.203055297,22626
RPI002_011752,0.203014365,22627
RPI001_817717,0.202957432,22628
NONMMUG026629,0.202889,22629
NONMMUG041645,0.202883033,22630
NONMMUG028441,0.202876984,22631
NONMMUG019155,0.202859626,22632
NONMMUG024750,0.202819915,22633
NONMMUG017018,0.202805579,22634
NONMMUG011945,0.202776722,22635
NONMMUG011666,0.202773259,22636
NONMMUG006854,0.202755685,22637
RPI002_012496,0.202750985,22638
NONMMUG031795,0.202684558,22639
NONMMUG043153,0.202636212,22640
NONMMUG023932,0.202601071,22641
NONMMUG021565,0.20259902,22642
NONMMUG042024,0.202582716,22643
NONMMUG046278,0.202564115,22644
NONMMUG037083,0.202549361,22645
Gm14587,0.202499557,22646
NONMMUG027970,0.202496071,22647
NONMMUG039180,0.202451398,22648
NONMMUG030042,0.202445591,22649
NONMMUG010330,0.20242074,22650
NONMMUG013206,0.20239087,22651
Gm13463,0.202358511,22652
NONMMUG010320,0.202341528,22653
NONMMUG037530,0.202326197,22654
AC158898.1,0.202309789,22655
NONMMUG000145,0.202299575,22656
Gm14133,0.20229419,22657
NONMMUG018566,0.202244807,22658
NONMMUG041060,0.202234934,22659
NONMMUG022023,0.202206369,22660
NONMMUG010271,0.202201673,22661
NONMMUG015676,0.202170525,22662
1700056N10Rik,0.202163559,22663
NONMMUG024109,0.202144487,22664
Gm25302,0.202098118,22665
NONMMUG035206,0.202075061,22666
NONMMUG015640,0.20206236,22667
NONMMUG036218,0.202058485,22668
NONMMUG032584,0.202004009,22669
NONMMUG015663,0.201997132,22670
NONMMUG035503,0.20197697,22671
NONMMUG007178,0.201975976,22672
NONMMUG012816,0.201964991,22673
Gm16267,0.201964725,22674
Gm16553,0.201955974,22675
NONMMUG037050,0.20185238,22676
NONMMUG015564,0.201840769,22677
NONMMUG015076,0.201820426,22678
NONMMUG038976,0.20176939,22679
NONMMUG030690,0.201723044,22680
NONMMUG032152,0.201705021,22681
NONMMUG044287,0.201694934,22682
NONMMUG026387,0.201668826,22683
NONMMUG018995,0.20165115,22684
NONMMUG016108,0.201615589,22685
NONMMUG010279,0.201604953,22686
NONMMUG010180,0.20158728,22687
NONMMUG040671,0.201577662,22688
NONMMUG015799,0.201518369,22689
NONMMUG032199,0.201517646,22690
NONMMUG021898,0.201507595,22691
NONMMUG026688,0.201440387,22692
NONMMUG044272,0.201436041,22693
NONMMUG037774,0.201369288,22694
NONMMUG002507,0.201359675,22695
NONMMUG009951,0.201336035,22696
RP23-392K24.4,0.201317127,22697
Gm14740,0.201260389,22698
NONMMUG003875,0.201259509,22699
NONMMUG033854,0.201195071,22700
NONMMUG010010,0.201116253,22701
NONMMUG042980,0.200994442,22702
NONMMUG030977,0.200987892,22703
NONMMUG042680,0.200978505,22704
NONMMUG027232,0.200950756,22705
NONMMUG001161,0.200946751,22706
NONMMUG014566,0.200925142,22707
NONMMUG021009,0.200897155,22708
NONMMUG006857,0.200872088,22709
NONMMUG044120,0.200871826,22710
NONMMUG028611,0.200852351,22711
NONMMUG029209,0.200847915,22712
NONMMUG027437,0.2008276,22713
NONMMUG028397,0.20079867,22714
NONMMUG003533,0.200787107,22715
NONMMUG027545,0.200784164,22716
NONMMUG025017,0.200779483,22717
NONMMUG019061,0.200761297,22718
NONMMUG012496,0.200751025,22719
Gm14572,0.200733285,22720
Gm12227,0.200728686,22721
NONMMUG038269,0.200670549,22722
NONMMUG001363,0.200640397,22723
NONMMUG019257,0.200609551,22724
NONMMUG042058,0.200605776,22725
4930551O13Rik,0.200587906,22726
Gm11242,0.200585859,22727
NONMMUG022649,0.200575626,22728
NONMMUG000245,0.200574865,22729
Gm13166,0.200565995,22730
NONMMUG013858,0.200565891,22731
Gm17106,0.20056014,22732
NONMMUG000087,0.200549547,22733
NONMMUG024141,0.200548618,22734
Gm10737,0.200529686,22735
NONMMUG039181,0.200521351,22736
NONMMUG040232,0.200506326,22737
NONMMUG012665,0.200487595,22738
Gm6062,0.200485028,22739
4933425H06Rik,0.200469007,22740
1700071M16Rik,0.200447705,22741
Gm13449,0.200378003,22742
NONMMUG016095,0.20037061,22743
Gm13713,0.200366716,22744
NONMMUG026919,0.200355338,22745
Gm14213,0.200335709,22746
NONMMUG040773,0.200320419,22747
AC154486.1,0.200266429,22748
Gm12705,0.200261157,22749
NONMMUG009499,0.200256357,22750
Gm14526,0.200254637,22751
NONMMUG009228,0.200231461,22752
4930556G01Rik,0.200204453,22753
NONMMUG036845,0.200202362,22754
Gm21839,0.200178306,22755
NONMMUG031671,0.200178243,22756
NONMMUG017694,0.200153029,22757
NONMMUG032417,0.200082257,22758
RPI002_009413,0.20006597,22759
NONMMUG012508,0.200010575,22760
NONMMUG016731,0.200004444,22761
NONMMUG005195,0.199972357,22762
NONMMUG005225,0.19996428,22763
NONMMUG026268,0.19994802,22764
NONMMUG008308,0.19994032,22765
NONMMUG014233,0.199914175,22766
Gm14549,0.199876972,22767
Gm11213,0.199825548,22768
NONMMUG041853,0.199825199,22769
NONMMUG023936,0.199812788,22770
NONMMUG012267,0.199767508,22771
NONMMUG021036,0.199758665,22772
NONMMUG026625,0.199751318,22773
NONMMUG001283,0.199722599,22774
NONMMUG044757,0.19971072,22775
Gm20670,0.199704544,22776
RPI002_013925,0.19968244,22777
NONMMUG018858,0.199675624,22778
Gm20442,0.199615295,22779
NONMMUG045291,0.199595085,22780
E130111B04Rik,0.199576684,22781
NONMMUG021311,0.199554899,22782
NONMMUG037253,0.199533127,22783
NONMMUG029542,0.199525179,22784
NONMMUG033943,0.199454143,22785
NONMMUG010352,0.199408519,22786
NONMMUG000326,0.19938833,22787
Gm16035,0.199372964,22788
NONMMUG006394,0.199331048,22789
NONMMUG009791,0.199316507,22790
NONMMUG037544,0.199138116,22791
NONMMUG013905,0.199123474,22792
NONMMUG020528,0.199121085,22793
NONMMUG043135,0.199113856,22794
RPI002_008054,0.199100806,22795
NONMMUG022113,0.199079264,22796
NONMMUG040720,0.198965166,22797
NONMMUG000975,0.198950064,22798
RPI002_008848,0.198927867,22799
Gm10754,0.19890614,22800
NONMMUG004669,0.198869807,22801
RPI002_007831,0.198867855,22802
NONMMUG030855,0.198837548,22803
NONMMUG041912,0.198816419,22804
Gm15414,0.198772536,22805
RP24-546F2.1,0.198766402,22806
NONMMUG020282,0.198754167,22807
NONMMUG003090,0.198744866,22808
NONMMUG042747,0.198725043,22809
NONMMUG028353,0.198719499,22810
NONMMUG014693,0.198706529,22811
NONMMUG009479,0.198688013,22812
NONMMUG034803,0.19865924,22813
NONMMUG005895,0.19854839,22814
4930480G23Rik,0.198491994,22815
NONMMUG003098,0.198442561,22816
NONMMUG013282,0.198423735,22817
NONMMUG020449,0.198416378,22818
NONMMUG043948,0.198402017,22819
NONMMUG028089,0.198385074,22820
NONMMUG035224,0.198384623,22821
NONMMUG026201,0.198351823,22822
Gm12192,0.198324107,22823
4930522N08Rik,0.198308767,22824
RP24-82B23.2,0.198292919,22825
1700049E15Rik,0.198288914,22826
NONMMUG014775,0.198275584,22827
NONMMUG036031,0.198264356,22828
NONMMUG012197,0.198260341,22829
Gm22649,0.198226237,22830
NONMMUG031702,0.198205733,22831
NONMMUG002140,0.198194505,22832
NONMMUG002208,0.19804603,22833
NONMMUG002472,0.198013786,22834
NONMMUG038826,0.197961926,22835
NONMMUG035174,0.197957985,22836
NONMMUG011713,0.19793756,22837
NONMMUG026869,0.197904739,22838
NONMMUG035551,0.197894048,22839
NONMMUG043677,0.197861729,22840
Gm16180,0.197853726,22841
NONMMUG039260,0.197810134,22842
NONMMUG009084,0.197805034,22843
NONMMUG045663,0.197744959,22844
NONMMUG027022,0.197722184,22845
Gm19246,0.197721312,22846
NONMMUG044072,0.19770276,22847
NONMMUG026665,0.197693975,22848
Gm11842,0.197656233,22849
AC163747.1,0.197617662,22850
NONMMUG041257,0.197609235,22851
Gm14376,0.197497284,22852
RPI002_013843,0.197480522,22853
NONMMUG015748,0.197452305,22854
NONMMUG020064,0.197439755,22855
NONMMUG021208,0.197418306,22856
NONMMUG012059,0.197374631,22857
RPI002_008269,0.197353477,22858
NONMMUG004452,0.197353254,22859
2310043D23Rik,0.197321807,22860
NONMMUG034889,0.197315222,22861
NONMMUG011424,0.197304832,22862
NONMMUG033921,0.197278585,22863
NONMMUG026746,0.197265085,22864
NONMMUG015236,0.197239928,22865
NONMMUG024372,0.197199579,22866
Gm16058,0.197189448,22867
NONMMUG035390,0.197147478,22868
NONMMUG007884,0.197115174,22869
NONMMUG015561,0.197072266,22870
NONMMUG019523,0.197043984,22871
NONMMUG029486,0.19701966,22872
NONMMUG019773,0.197006186,22873
NONMMUG016508,0.197003873,22874
1700091E21Rik,0.196987812,22875
Gm11416,0.19697511,22876
NONMMUG003272,0.196827035,22877
NONMMUG015078,0.196811531,22878
NONMMUG033917,0.196790764,22879
NONMMUG034975,0.196780064,22880
NONMMUG025111,0.196778942,22881
RPI002_008688,0.196743576,22882
Gm24530,0.196741809,22883
NONMMUG044975,0.196733269,22884
NONMMUG002404,0.196698659,22885
NONMMUG032450,0.196692102,22886
NONMMUG020961,0.196667233,22887
Gm15810,0.196517547,22888
Gm13070,0.19648944,22889
RPI002_010803,0.196469702,22890
NONMMUG024157,0.196448529,22891
NONMMUG044997,0.196445608,22892
NONMMUG020928,0.196410325,22893
NONMMUG005556,0.196356237,22894
NONMMUG017442,0.196338386,22895
NONMMUG042798,0.196336684,22896
Gm15945,0.196335303,22897
Gm12541,0.196334282,22898
NONMMUG006448,0.196310174,22899
NONMMUG032416,0.196206033,22900
NONMMUG044357,0.196190614,22901
NONMMUG029345,0.196158312,22902
NONMMUG010870,0.196137344,22903
NONMMUG017191,0.196119151,22904
NONMMUG008436,0.196078602,22905
NONMMUG000498,0.196070194,22906
NONMMUG038168,0.196054511,22907
Gm13687,0.195990559,22908
Gm15523,0.195920657,22909
NONMMUG017526,0.195855283,22910
NONMMUG028002,0.19581106,22911
RPI002_014056,0.195801821,22912
RPI002_013764,0.195731699,22913
NONMMUG028884,0.195666406,22914
NONMMUG038630,0.195651789,22915
Gm15812,0.195638879,22916
NONMMUG026667,0.195599346,22917
NONMMUG038219,0.195580523,22918
NONMMUG019491,0.195578295,22919
NONMMUG030298,0.195571541,22920
NONMMUG019578,0.195540327,22921
NONMMUG013954,0.195518137,22922
NONMMUG033004,0.195468114,22923
NONMMUG019665,0.195457519,22924
NONMMUG038043,0.195434299,22925
NONMMUG045099,0.195403542,22926
NONMMUG000028,0.19539224,22927
RPI002_009360,0.195368062,22928
NONMMUG006202,0.195326197,22929
Gm14507,0.195314243,22930
NONMMUG017590,0.195309383,22931
NONMMUG006193,0.195308071,22932
NONMMUG007731,0.195178979,22933
NONMMUG026620,0.195084891,22934
RPI002_013565,0.195050129,22935
AC154811.1,0.195032646,22936
AC115823.1,0.195007187,22937
NONMMUG026944,0.194943993,22938
4930451E10Rik,0.194914127,22939
NONMMUG025593,0.194912339,22940
NONMMUG036141,0.194893217,22941
NONMMUG040695,0.194865538,22942
NONMMUG017757,0.194811027,22943
NONMMUG008205,0.194777321,22944
NONMMUG004175,0.194730861,22945
NONMMUG034365,0.194715102,22946
NONMMUG003082,0.194706547,22947
NONMMUG005541,0.194683866,22948
Gm12369,0.194670752,22949
AW495222,0.194628863,22950
NONMMUG007916,0.194619073,22951
4930542H20Rik,0.194584841,22952
RPI002_013150,0.194584649,22953
NONMMUG035857,0.194511907,22954
Gm16310,0.194482848,22955
NONMMUG027204,0.194463866,22956
NONMMUG022971,0.194462146,22957
NONMMUG025130,0.194437494,22958
RPI002_014122,0.194420171,22959
NONMMUG009205,0.194362107,22960
NONMMUG025991,0.194306905,22961
NONMMUG003008,0.194294509,22962
NONMMUG003816,0.194275353,22963
NONMMUG002169,0.194246474,22964
NONMMUG015931,0.194243397,22965
NONMMUG013786,0.194243367,22966
NONMMUG000121,0.194173475,22967
NONMMUG026632,0.194117629,22968
NONMMUG041896,0.1940387,22969
NONMMUG026717,0.194004344,22970
NONMMUG044066,0.193970707,22971
NONMMUG003145,0.193957993,22972
NONMMUG002759,0.193870938,22973
NONMMUG033353,0.193866986,22974
Gm15671,0.193865024,22975
NONMMUG043072,0.193850065,22976
NONMMUG039158,0.193839413,22977
NONMMUG001174,0.193820728,22978
Gm4265,0.193766895,22979
NONMMUG031793,0.193743077,22980
NONMMUG039084,0.193682541,22981
NONMMUG043273,0.193678406,22982
NONMMUG012341,0.193650789,22983
NONMMUG030800,0.193631111,22984
BC016548,0.193593505,22985
Gm12363,0.19356058,22986
NONMMUG012232,0.193543445,22987
NONMMUG008719,0.193530851,22988
NONMMUG034715,0.193495947,22989
NONMMUG024774,0.193487551,22990
AL607123.1,0.193441995,22991
NONMMUG024158,0.193431952,22992
NONMMUG007010,0.193430545,22993
Pldi,0.193392425,22994
NONMMUG009868,0.193377278,22995
NONMMUG006004,0.193353498,22996
NONMMUG022351,0.193352034,22997
Gm12655,0.193306996,22998
9530034E10Rik,0.193221748,22999
NONMMUG000659,0.193121871,23000
Gm15780,0.193100374,23001
Gm20647,0.193081386,23002
NONMMUG001336,0.193076361,23003
NONMMUG020290,0.193067822,23004
NONMMUG017655,0.193049333,23005
NONMMUG042020,0.193002667,23006
NONMMUG041856,0.192976733,23007
NONMMUG012929,0.192962095,23008
NONMMUG028277,0.192951319,23009
Gm13025,0.192940476,23010
NONMMUG032359,0.192933084,23011
NONMMUG036064,0.192892214,23012
4930556N13Rik,0.192876398,23013
NONMMUG004921,0.192700185,23014
NONMMUG039053,0.192656136,23015
NONMMUG040002,0.192628089,23016
NONMMUG042466,0.192624597,23017
NONMMUG029355,0.192599839,23018
Gm23046,0.192589296,23019
Gm16213,0.192555763,23020
NONMMUG023562,0.192555205,23021
NONMMUG006142,0.192539622,23022
RPI002_013503,0.192537446,23023
NONMMUG024625,0.19251268,23024
RPI002_008454,0.192505364,23025
NONMMUG011048,0.192479371,23026
RPI002_013301,0.192453975,23027
NONMMUG033762,0.192439823,23028
NONMMUG023061,0.192390181,23029
NONMMUG019397,0.19236532,23030
Gm15135,0.192327815,23031
NONMMUG015757,0.192322586,23032
NONMMUG022453,0.192309235,23033
NONMMUG000702,0.192277061,23034
NONMMUG028405,0.192268989,23035
NONMMUG010587,0.192261167,23036
1700010L04Rik,0.192261069,23037
Gm12069,0.192236757,23038
NONMMUG015730,0.192235064,23039
NONMMUG010791,0.192203517,23040
NONMMUG040022,0.192156877,23041
NONMMUG022438,0.192156098,23042
Gm13062,0.192140788,23043
Gm20711,0.19213414,23044
NONMMUG036144,0.192066635,23045
NONMMUG035808,0.191979197,23046
NONMMUG021765,0.191923593,23047
NONMMUG032636,0.191887264,23048
Gm20657,0.191860682,23049
NONMMUG034592,0.191845252,23050
NONMMUG013665,0.191835709,23051
RPI002_010634,0.191801044,23052
NONMMUG038743,0.19178394,23053
Gm14437,0.191743943,23054
NONMMUG008685,0.191729938,23055
BC050972,0.191701938,23056
RPI002_012304,0.191697271,23057
4930555B11Rik,0.191673017,23058
Gm13658,0.191669814,23059
NONMMUG021764,0.191604316,23060
NONMMUG010223,0.191599668,23061
NONMMUG036011,0.191545195,23062
NONMMUG023628,0.191516241,23063
NONMMUG011212,0.191504084,23064
RPI002_008176,0.191468822,23065
NONMMUG045315,0.191443804,23066
NONMMUG020771,0.191438686,23067
NONMMUG043461,0.191398226,23068
NONMMUG046339,0.191390981,23069
NONMMUG031901,0.191320117,23070
NONMMUG033409,0.191290855,23071
NONMMUG031670,0.191279227,23072
NONMMUG002127,0.191254806,23073
Gm11512,0.191250832,23074
NONMMUG009128,0.191230999,23075
NONMMUG017534,0.19118045,23076
NONMMUG005384,0.191097517,23077
NONMMUG023904,0.190993454,23078
4933404K08Rik,0.190988994,23079
NONMMUG028175,0.190978089,23080
NONMMUG032601,0.190895234,23081
Gm12243,0.190883255,23082
Gm13017,0.190876032,23083
1700025D23Rik,0.190818119,23084
NONMMUG023746,0.190807658,23085
RPI002_009359,0.190797513,23086
NONMMUG021004,0.190792228,23087
NONMMUG007831,0.190713984,23088
NONMMUG001547,0.190697868,23089
NONMMUG035731,0.190642537,23090
NONMMUG019546,0.19060739,23091
NONMMUG032102,0.190583496,23092
NONMMUG008957,0.190576542,23093
NONMMUG035185,0.190549349,23094
NONMMUG019238,0.190505492,23095
NONMMUG033044,0.190500752,23096
NONMMUG024599,0.190486185,23097
NONMMUG012779,0.190390401,23098
NONMMUG014410,0.190349699,23099
1700013N06Rik,0.190347898,23100
NONMMUG038690,0.190330059,23101
NONMMUG004778,0.190328012,23102
NONMMUG019537,0.190317056,23103
NONMMUG039699,0.190231712,23104
NONMMUG009632,0.190210758,23105
NONMMUG007138,0.190149203,23106
NONMMUG034907,0.190116243,23107
NONMMUG000662,0.190088331,23108
NONMMUG026694,0.190020383,23109
NONMMUG002958,0.190011601,23110
NONMMUG039751,0.190004592,23111
NONMMUG038905,0.189980489,23112
NONMMUG042414,0.189906038,23113
NONMMUG029922,0.189893742,23114
NONMMUG013559,0.189893316,23115
NONMMUG000031,0.189888568,23116
NONMMUG037230,0.189860704,23117
NONMMUG029624,0.189840889,23118
NONMMUG020203,0.189812555,23119
NONMMUG015182,0.189807122,23120
NONMMUG024374,0.189756321,23121
Gm15495,0.189728452,23122
NONMMUG038154,0.189690313,23123
NONMMUG044209,0.189664159,23124
NONMMUG021190,0.189659488,23125
NONMMUG014495,0.189618808,23126
RPI002_013757,0.189597755,23127
NONMMUG002562,0.189568995,23128
NONMMUG032201,0.189528629,23129
NONMMUG016506,0.18947974,23130
NONMMUG023498,0.189464344,23131
NONMMUG034440,0.189422399,23132
NONMMUG004381,0.189338864,23133
Gm16349,0.18932428,23134
NONMMUG031484,0.1892925,23135
NONMMUG021395,0.189260252,23136
NONMMUG028878,0.189204527,23137
NONMMUG016899,0.189161455,23138
Gm17235,0.189131147,23139
NONMMUG018679,0.189128909,23140
RP23-197K11.3,0.189068136,23141
NONMMUG013879,0.188953091,23142
NONMMUG027817,0.188921075,23143
NONMMUG003604,0.188894967,23144
NONMMUG034768,0.188864421,23145
NONMMUG013590,0.188847561,23146
NONMMUG040896,0.188759866,23147
NONMMUG026497,0.188736237,23148
NONMMUG039081,0.188633718,23149
NONMMUG021001,0.188602996,23150
9530048J24Rik,0.188595961,23151
NONMMUG009856,0.1885824,23152
NONMMUG033941,0.188578624,23153
NONMMUG012097,0.188329296,23154
NONMMUG013854,0.188274287,23155
Gm12519,0.188236386,23156
Gm20679,0.188225721,23157
NONMMUG004957,0.188225469,23158
NONMMUG019857,0.188116269,23159
RPI002_013386,0.188109502,23160
NONMMUG033690,0.188032479,23161
Gm13175,0.187983941,23162
NONMMUG030274,0.187966011,23163
Gm14223,0.187951898,23164
NONMMUG013805,0.187917275,23165
NONMMUG025832,0.187861282,23166
NONMMUG012355,0.187819799,23167
RPI002_013712,0.187724572,23168
Gm15995,0.187719336,23169
NONMMUG032696,0.187696951,23170
NONMMUG036622,0.187685585,23171
NONMMUG038153,0.187641895,23172
NONMMUG025148,0.187609862,23173
NONMMUG045247,0.187581248,23174
NONMMUG022829,0.187560752,23175
RP23-2B18.1,0.187560686,23176
Gm17202,0.187542077,23177
NONMMUG013227,0.187521601,23178
Gm12927,0.187496873,23179
NONMMUG005573,0.187473713,23180
RPI002_012115,0.187460982,23181
NONMMUG035328,0.187458405,23182
NONMMUG025286,0.187429434,23183
RPI002_010501,0.18741537,23184
NONMMUG014096,0.187396934,23185
NONMMUG000088,0.187369502,23186
Gm15392,0.187361044,23187
NONMMUG038804,0.187351941,23188
NONMMUG037672,0.187340822,23189
Gm20642,0.187247087,23190
NONMMUG014553,0.187223777,23191
NONMMUG030465,0.187171968,23192
Gm18343,0.187137034,23193
NONMMUG025636,0.187123087,23194
NONMMUG035528,0.187117312,23195
